name,address,city,lat,lng,place_id,rating,class,type
The Stonehouse Cafe,9701 Rainier Avenue South,Seattle,47.516329,-122.2547958,ChIJJV7tinlCkFQR5uCe1wzZP0A,4.1,cafe,
Best Cafe & Teriyaki,10990 East Marginal Way South,Tukwila,47.5042733,-122.2893142,ChIJ3cQK6FBCkFQRThYgYi5lJ2c,3.8,cafe,
Jet Fuel Espresso,11234 Tukwila International Boulevard,Tukwila,47.502213,-122.293099,ChIJjfRuYVFCkFQRKPvL4MudLmw,5,cafe,
Portside Coffee Company,6720 West Marginal Way Southwest,Seattle,47.5415082,-122.3434245,ChIJAAAAAJxBkFQRwSkNyoXFIAk,4.7,cafe,
Ba Mien Seafood Market,6951 Martin Luther King Junior Way South,Seattle,47.5392035,-122.2832907,ChIJJc3sggFCkFQR233zlXLRnSM,3.7,supermarket,
Nasiib Grocery,6727 Martin Luther King Junior Way South,Seattle,47.5417267,-122.2841114,ChIJh9J-Yf9BkFQR72X1fxtuzkw,5,supermarket,
Moga Mini Market,6727 Martin Luther King Junior Way South,Seattle,47.5417025,-122.2839655,ChIJl9KzY_9BkFQRTVi4FasfBSs,5,supermarket,
Safeway,3900 South Othello Street,Seattle,47.5374336,-122.283053,ChIJRQRc7gNCkFQRmuiiT9IZg_8,3.2,supermarket,
Phnom Penh Market (Cambodian),7123 Martin Luther King Junior Way South,Seattle,47.5382319,-122.282106,ChIJN4rsZgFCkFQRuf2A_yhAt14,4.5,supermarket,
East African Grocery,7135 Martin Luther King Junior Way South,Seattle,47.5379466,-122.2818987,ChIJhQlpXgFCkFQRfx4JV6xpcZs,5,supermarket,
Hannan Market,7126 Martin Luther King Junior Way South #105,Seattle,47.538119,-122.2809641,ChIJ2__nXAFCkFQRght-3MPp0Gs,5,supermarket,
Safeway Pharmacy,2201 East Madison Street,Seattle,47.6180858,-122.3038841,ChIJz0pf09VqkFQRIluZiQwBZlE,3.4,pharmacy,
Edmond S Meany Middle School,301 21st Avenue East,Seattle,47.622209,-122.3049332,ChIJEbcpqSoVkFQRGxbRAtzGGVA,3.3,school,
Queen Bee Tasty Food & Coffee,2200 East Madison Street B,Seattle,47.6187447,-122.3034336,ChIJR1GqydVqkFQRVLo771bf-1U,4.6,cafe,
Starbucks,2201 East Madison Street,Seattle,47.617756,-122.303468,ChIJ0_8joCwVkFQR30qo_20JJd4,4,cafe,
Tallulah's,550 19th Avenue East,Seattle,47.6241964,-122.3069189,ChIJl6zTgyoVkFQR868GG-AKDXM,4.3,cafe,
Fuel Coffee,610 19th Avenue East,Seattle,47.6247419,-122.3070907,ChIJXUtQgNUUkFQRpIkboOc-13k,4.3,cafe,
The Essential Bakery Cafe- Madison,2719 East Madison Street,Seattle,47.6230255,-122.2966892,ChIJt0GjZStrkFQRE5-7INC1j9A,4.2,cafe,
Safeway,2201 East Madison Street,Seattle,47.6180713,-122.3037768,ChIJz0pf09VqkFQR13MrdwAjHo8,3.8,supermarket,
Safeway,1410 East John Street,Seattle,47.6204231,-122.3131621,ChIJEQGStywVkFQReH9PnFysQKc,3.9,supermarket,
Safeway Pharmacy,9620 28th Avenue Southwest,Seattle,47.5166667,-122.3667251,ChIJjRhZL19BkFQRCs7MbCUmVqM,4,pharmacy,
Walgreens Pharmacy,9456 16th Avenue Southwest,Seattle,47.5178809,-122.3547739,ChIJBQnabN9DkFQRBX_F5NI3A9M,4,pharmacy,
Bartell Drugs White Center,9600 15th Avenue Southwest,Seattle,47.5171172,-122.353359,ChIJp3WBHt9DkFQRVcG7Ep4xKv0,3.9,pharmacy,
Gatewood Elementary School,4320 Southwest Myrtle Street,Seattle,47.54026,-122.3891261,ChIJX8pU7xdBkFQRQqb8KpctWmM,3.6,school,
West Seattle Elementary School,6760 34th Avenue Southwest,Seattle,47.541578,-122.374133,ChIJXyW37RFBkFQRaWwcmVJsjoA,4.2,school,
Neighborcare Health at West Seattle Elementary School,6760 34th Avenue Southwest,Seattle,47.541578,-122.374133,ChIJD3LB6xFBkFQRUnbksL_m5IA,5,school,
Fairmount Park Elementary School,3800 Southwest Findlay Street,Seattle,47.5525714,-122.3804532,ChIJt5NzqwNBkFQR2oEn7t2MiPU,4.4,school,
High Point North LP,2753 Southwest MacArthur Lane,Seattle,47.5498109,-122.3688647,ChIJhc1sVQZBkFQRqUccCq5IOuE,,school,
Denny International Middle School,2601 Southwest Kenyon Street,Seattle,47.5317486,-122.3657493,ChIJ65IcNGhBkFQR3qLzb_fanGY,3.8,school,
Sanislo Elementary School,1812 Southwest Myrtle Street,Seattle,47.5397484,-122.3588132,ChIJl__krXRBkFQRhNhw9wXIt_4,4.4,school,
Chief Sealth International High School,2600 Southwest Thistle Street,Seattle,47.5296966,-122.3658077,ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,3.3,school,
Neighborcare Health at Chief Sealth International High School,2600 Southwest Thistle Street,Seattle,47.529176,-122.3660549,ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,,school,
McDonald's,6546 California Avenue Southwest,Seattle,47.5433121,-122.3868746,ChIJaXhVuBlBkFQRjdy0dtT-OYI,3.6,cafe,
Caffe Ladro - West Seattle,7011 California Avenue Southwest,Seattle,47.540326,-122.387528,ChIJzy4MwBdBkFQRx_PqOE_cYZw,4.4,cafe,
Cafe Osita Micro Cafe,7349 35th Ave SW,Seattle,47.5359055,-122.3767786,ChIJ-2MvkhRBkFQRNK0DXPHE-gg,4.6,cafe,
Bird On A Wire Espresso,3509 Southwest Henderson Street,Seattle,47.522786,-122.377146,ChIJwV21VVtBkFQRAFtMs3SBEvE,4.6,cafe,
Culinary Arts Building,6000 16th Avenue Southwest,Seattle,47.5479884,-122.35186,ChIJz_ZiAqRBkFQRiie6AphcFEU,,cafe,
The Dutchboy Coffee,1513 Southwest Holden Street,Seattle,47.5334585,-122.3546858,ChIJ23SOInFBkFQRcRYn2Hkxe7o,4.7,cafe,
Starbucks,2800 Southwest Barton Street,Seattle,47.5221581,-122.3687087,ChIJewQsxV1BkFQRN4rASnKbfLw,3.6,cafe,
Starbucks,9023 25th Avenue Southwest,Seattle,47.5227068,-122.3655979,ChIJM5S_aWdBkFQRfTVk0ivHXiw,3.8,cafe,
McDonald's,2580 Southwest Barton Street,Seattle,47.5214158,-122.3663637,ChIJ1ws6ZuFBkFQR5pqFg15WC24,2.7,cafe,
Mocha Mojo,2839 Southwest Roxbury Street,Seattle,47.5171397,-122.3703909,ChIJF-mvKVlBkFQRlz8v336I6rM,5,cafe,
Signature Cafe,,Seattle,47.5168563,-122.3670803,ChIJrSpTPl9BkFQR379VXdRhHbs,,cafe,
Starbucks,9620 28th Avenue Southwest,Seattle,47.5166942,-122.3667813,ChIJKR9kJV9BkFQRHS0vjhh7Gtw,4.3,cafe,
Moonshot Coffee,9622 16th Avenue Southwest,Seattle,47.5166206,-122.3549784,ChIJx3JNqt9DkFQR6iWC8uNiVQI,4.9,cafe,
Starbucks,9862 16th Avenue Southwest,Seattle,47.514171,-122.3547755,ChIJD1esCd5DkFQRjrsstBHaAsU,4,cafe,
Rockin Robins Espresso,1520 Southwest 100th Street,Seattle,47.5140261,-122.3545019,ChIJa8-7uDRCkFQR7RchkpotIaQ,,cafe,
Patrick's Café & Bakery,10003 15th Avenue Southwest,Seattle,47.5135609,-122.3541909,ChIJ9_2e5N1DkFQRzddhC6Sfmoo,4.8,cafe,
Dubsea Coffee,9910 8th Avenue Southwest,Seattle,47.514592,-122.3448121,ChIJ13yinttDkFQR7zw7P_8uob4,4.6,cafe,
West Seattle Thriftway,4201 Southwest Morgan Street,Seattle,47.544589,-122.386274,ChIJzRjBgxlBkFQReq6Sxqubtqs,4.4,supermarket,
Super Supplements - West Seattle,6451 Fauntleroy Way Southwest,Seattle,47.545382,-122.386067,ChIJf8G7e_lAkFQR1VQpCRTZs1c,4.2,supermarket,
Juneau St Market,,Seattle,47.5502057,-122.3872925,ChIJZyXFAx1BkFQRqyF_qOasqH0,4.7,supermarket,
Maxor Pharmacy,1200 12th Avenue South,Seattle,47.5929402,-122.3157049,ChIJ8zWiuJZqkFQRL6IqkVOKDnw,5,pharmacy,
Nguyen's Pharmacy & Gifts Inc,2120 Rainier Avenue South # A,Seattle,47.5839407,-122.3020651,ChIJt7Ae4YtqkFQRAb_8g656Z8U,5,pharmacy,
Bartell Drugs Rainier Avenue,2345 Rainier Avenue South,Seattle,47.5815711,-122.3011517,ChIJW1DxjolqkFQRUiju1lmVG9I,3.8,pharmacy,
Thurgood Marshall Elementary School,2401 South Irving Street,Seattle,47.590961,-122.299264,ChIJU9pHm_JqkFQR--eB9B8rKmA,4.6,school,
Asian Express,2122 14th Avenue South,Seattle,47.5838378,-122.3144184,ChIJB_UDoIVqkFQR_YzSSwMqC40,4.2,supermarket,
Beacon Hill Market,2500 Beacon Avenue South,Seattle,47.5808464,-122.3131687,ChIJcbWPYoZqkFQRAJQBufVR5Hs,3.7,supermarket,
La Esperanza De Seattle,2505 Beacon Avenue South,Seattle,47.580761,-122.3138948,ChIJf4xShIZqkFQRrBsCJtLIUyg,3.9,supermarket,
Cash & Carry,1915 21st Avenue South,Seattle,47.586128,-122.3057532,ChIJF_iOgo5qkFQRImxSga6pmxU,4.3,supermarket,
Hilltop Red Apple,2701 Beacon Avenue South,Seattle,47.5788458,-122.3129421,ChIJj1uPc9ZBkFQRjtt3jypids4,4.1,supermarket,
Starbucks,121 Lakeside Avenue F,Seattle,47.60208,-122.285385,ChIJlcZFaOFqkFQRMMaOVjCGFks,4.5,cafe,
Rainier Farmers Market,2119 Rainier Avenue South,Seattle,47.5838187,-122.3026762,ChIJmbu_44tqkFQR89Tsmd4uOXI,4.3,supermarket,
QFC,25th Avenue South,Seattle,47.5790718,-122.2990852,ChIJkaJ6aWJqkFQRe3Z1yEucBn4,4.3,supermarket,
QFC,2707 Rainier Avenue South,Seattle,47.5791601,-122.2997962,ChIJvZMvamJqkFQRjpQ22FtUsfU,3.9,supermarket,
Middle College High School at the Northgate Mall,401 Northeast Northgate Way #203,Seattle,47.7061951,-122.3248404,ChIJqwoMg1YRkFQRXOeuFlhRt7E,,school,
Olympic View Elementary School,504 Northeast 95th Street,Seattle,47.6982079,-122.3212309,ChIJ7RvZwfgTkFQR1IbALDfqOi8,5,school,
Sacajawea Elementary School,9501 20th Avenue Northeast,Seattle,47.6985053,-122.3075542,ChIJCYXvB_ATkFQRF1PvgV2-vQE,3.5,school,
S-Mart Asian Supermarket,5629 119th Avenue Southeast,Bellevue,47.552187,-122.179725,ChIJAwe2NRVpkFQRZtx_h2ZRPDo,4.7,supermarket,
Walmart,12620 Southeast 41st Place,Bellevue,47.572799,-122.172382,ChIJsYLbRlRpkFQRBXm7WctnSRU,3.5,supermarket,
Trader Joe's,416 116th Avenue Northeast,Bellevue,47.6133357,-122.1849321,ChIJP6bKr2FskFQR3CHaLKzUu38,4.6,supermarket,
Whole Foods Market 365,10200 Northeast 4th Street,Bellevue,47.6141366,-122.2037896,ChIJsQn78IZskFQRAgI6IVPpCGg,4,supermarket,
日本超市,120th Avenue Northeast,Bellevue,47.6157035,-122.1825331,ChIJ25i-dGBskFQR9Sb-GDAYYnw,3,supermarket,
Walmart Neighborhood Market,15063 Main Street,Bellevue,47.6089595,-122.1394799,ChIJA1tikEpskFQRqApDZr9KFRQ,3.8,supermarket,
Whole Foods Market,888 116th Avenue Northeast,Bellevue,47.618217,-122.1845971,ChIJXwEcMPVskFQRwNqv5EXWm1Y,4.3,supermarket,
Viet-Wah Asian Food Market,2825 Northeast Sunset Boulevard,Renton,47.5014079,-122.1779954,ChIJ0Uk5NWxokFQRYP0zdRWmfe8,4.2,supermarket,
Kaiser Permanente Factoria Medical Center,13451 Southeast 36th Street,Bellevue,47.5789862,-122.1607943,ChIJ-cVSv6lukFQRXlEyWTS0geY,4.1,hospital,
Overlake View Adult Family Home,1917 Jones Avenue Northeast,Renton,47.50949,-122.196757,ChIJoe76R0dokFQRxHuglFYIqzo,5,hospital,
Virginia Mason Bellevue Medical Center,222 112th Avenue Northeast,Bellevue,47.6127326,-122.1899346,ChIJf6FtSGJskFQRdHTTGDBA_Nk,3.2,hospital,
ZOOM+Care,10425 Northeast 8th Street,Bellevue,47.6171384,-122.2009027,ChIJU2PpS49skFQRMu-9TLA_HOI,4.5,hospital,
Kaiser Permanente Bellevue Medical Center,11511 Northeast 10th Street,Bellevue,47.6186035,-122.1867388,ChIJf_8hK4tskFQRllryj6mo5SM,3.8,hospital,
Group Health Cooperative Car,11511 Northeast 10th Street,Bellevue,47.6186309,-122.1867907,ChIJf_8hK4tskFQRAsJM-r1qx7Q,5,hospital,
Group Health Medical Center Obgyn,11511 Northeast 10th Street,Bellevue,47.6186309,-122.1867907,ChIJf_8hK4tskFQRzjPE8TzHnCA,5,hospital,
Overlake Medical Center,1035 116th Avenue Northeast,Bellevue,47.6208345,-122.1868467,ChIJtZogy_RskFQR1hJX1M7syeU,3.6,hospital,
Overlake Hospital,11467-11531 Northeast 8th Street,Bellevue,47.6209241,-122.1868303,ChIJJaF-7YpskFQR6W_9p6Ui6-o,5,hospital,
Overlake Medical Center,1035 116th Avenue Northeast,Bellevue,47.6212079,-122.18685,ChIJl9mHnO1skFQRLeN1zE5QSM0,4.5,hospital,
Overlake Medical Pavilion,1231 116th Avenue Northeast #400,Bellevue,47.6213705,-122.1859533,ChIJb4mYmPRskFQRl2P5WkrqE_U,4.3,hospital,
Seattle Children's at Overlake,1135 116th Avenue Northeast #400,Bellevue,47.621358,-122.186869,ChIJ54L0yPNskFQRHjjTr7xWd28,4.8,hospital,
Low T 99,1239 120th Avenue Northeast Suite C,Bellevue,47.6221768,-122.1813913,ChIJKRNhJ_RskFQRhMHNBOpyn-M,4.9,hospital,
Planned Parenthood - Bellevue Health Center,14730 Northeast 8th Street,Bellevue,47.6177393,-122.1442177,ChIJ_6fzN6VtkFQRTWZ1kmjq9iA,3.6,hospital,
Bellevue Family Medicine,1600 116th Avenue Northeast Suite 102,Bellevue,47.624779,-122.185495,ChIJl1p9MfJskFQRv-I_h3TT7eA,4.7,hospital,
Bartell Drugs Factoria,3620 Factoria Boulevard Southeast,Bellevue,47.5780832,-122.1673613,ChIJWYxdOgBskFQRPFw1tfewHXw,3.7,pharmacy,
QFC Pharmacy,3550 Factoria Boulevard Southeast,Bellevue,47.5786463,-122.1671909,ChIJed5sOgBskFQRrCE6WhxGNBs,3.9,pharmacy,
Safeway Pharmacy,6911 Coal Creek Parkway Southeast,Newcastle,47.5395085,-122.1678637,ChIJdflW5h5pkFQREwFxOlzvuEE,3.6,pharmacy,
Carleton Sharon L,6939 Coal Creek Parkway Southeast,Newcastle,47.538933,-122.1676176,ChIJ67Jb5h5pkFQRWPmazLTVA58,5,pharmacy,
Bartell Drugs Coal Creek Village,6939 Coal Creek Parkway Southeast,Newcastle,47.538608,-122.1674377,ChIJ_SpD5h5pkFQRI9DP5csz96o,4,pharmacy,
QFC Pharmacy,1510 145th Place Southeast,Bellevue,47.5968235,-122.1485259,ChIJd6HHiTxskFQRtVdn7GtB1Lo,4.5,pharmacy,
Lakemont Pharmacy,WA 98006,Bellevue,47.557971,-122.1142131,ChIJLQj4StxukFQRX_S9lbFolJ0,4.3,pharmacy,
CVS Pharmacy,107 Bellevue Way Southeast,Bellevue,47.6094282,-122.2019647,ChIJTRRF2n1skFQRqFvNBve6v_I,4.9,pharmacy,
CVS,107 Bellevue Way Southeast,Bellevue,47.609567,-122.2018327,ChIJS9BQ2n1skFQRaW3dTUC3SUA,4.4,pharmacy,
Bellevue Animal Hospital & Veterinary Services,10415 Main Street,Bellevue,47.609964,-122.200743,ChIJI5iEwH1skFQR9ImPVfCmgv0,4.7,pharmacy,
Safeway Pharmacy,300 Bellevue Way Northeast,Bellevue,47.6130559,-122.2012789,ChIJHcAQpIdskFQR3Sc9XvPCu2o,4.5,pharmacy,
Rite Aid Pharmacy,,Renton,47.5036056,-122.1779754,ChIJpeGX1G5okFQRyjXSMbKOyos,5,pharmacy,
Walmart Pharmacy,15063 Main Street,Bellevue,47.60837,-122.139589,ChIJs71iATFskFQRCyWV0OSHzDM,3.2,pharmacy,
United States Postal Service,12400 Southeast 38th Street,Bellevue,47.5778104,-122.1725768,ChIJERT16_9rkFQRnotns495p8w,3.2,post_office,
USPS Bellevue Carrier Annex,13400 Southeast 30th Street,Bellevue,47.5842696,-122.1611318,ChIJtXLbSgNskFQRLXkhCn0SNJ0,1.2,post_office,
United States Postal Service,12224 NE Bel Red Rd,Bellevue,47.6194527,-122.1755445,ChIJGdXPyo9skFQRlLjPW0gbakA,2.5,post_office,
Newport Heights Elementary School,5225 119th Avenue Southeast,Bellevue,47.5548175,-122.180156,ChIJrb6ZIT9pkFQRBZeiUvtHh10,4.8,school,
Ringdall Junior High School,11650 Southeast 60th Street,Bellevue,47.5503947,-122.1824204,ChIJlTFjhhVpkFQR-JcbKmeM280,3.3,school,
Tillicum Middle School,11650 Southeast 60th Street,Bellevue,47.5499828,-122.1839407,ChIJs99PhCxskFQRw-abrILq0k0,3.3,school,
Newport High School,4333 Factoria Boulevard Southeast,Bellevue,47.5679585,-122.1722352,ChIJSVtppFFpkFQRITu2Zil6-tE,3.7,school,
Jing Mei Elementary School,12635 Southeast 56th Street,Bellevue,47.5522084,-122.1713547,ChIJczu7_D5pkFQRz2M2Pkfm_2g,,school,
Vera Risdon Middle School,6928 116th Avenue Southeast,Newcastle,47.540719,-122.1846,ChIJ04lPkg9pkFQRGlfYYl7Q9K4,2.4,school,
Risdon Middle School,6928 116th Avenue Southeast,Newcastle,47.5405371,-122.1849669,ChIJF7QuXgVpkFQRdhVvojclipM,3.5,school,
Puesta Del Sol Elementary School,3810 132nd Avenue Southeast,Bellevue,47.5758171,-122.1638412,ChIJ-TFBtKtukFQR-Fr5FTqBLP0,4.4,school,
Tyee Middle School,13630 Southeast Allen Road,Bellevue,47.573353,-122.1582994,ChIJyS54KaxukFQRQLFCTtTpodg,4,school,
Hazelwood Elementary School,7100 116th Avenue Southeast,Newcastle,47.5379965,-122.1842938,ChIJBfvuhQ9pkFQRv72Zo1o-aNQ,3.8,school,
Somerset Elementary School,14100 Somerset Boulevard Southeast,Bellevue,47.5633298,-122.1517677,ChIJm8fvGLVukFQR5C7Hc7NsWFs,4.8,school,
Northwest Yeshiva High School,5017 90th Avenue Southeast,Mercer Island,47.557772,-122.2200019,ChIJdYtkan9pkFQR7-dGtaqEpNI,5,school,
Mercer Island High School,9100 Southeast 42nd Street,Mercer Island,47.5719538,-122.2181026,ChIJnRqW59prkFQR6z9ST_PK5gY,4.2,school,
Island Park Elementary School,5437 Island Crest Way,Mercer Island,47.5536651,-122.2225675,ChIJu23Et4NpkFQRm8v8ofQrm5A,4.2,school,
Starbucks,4053 Factoria Square Mall Southeast,Bellevue,47.57418,-122.17289,ChIJcSY6rlVpkFQRQvyvaUJPwc8,3.3,cafe,
McDonald's,4056 Factoria Boulevard Southeast,Bellevue,47.5731375,-122.1689017,ChIJo9aWllRpkFQRphwa1VYCRpg,3.6,cafe,
Panera Bread,4004 Factoria Boulevard Southeast,Bellevue,47.5745524,-122.1709833,ChIJ87f-tapukFQRuCFzpPi3nvc,3.6,cafe,
Starbucks,3903 Factoria Square Mall Southeast,Bellevue,47.575975,-122.171308,ChIJ2XrTRlVpkFQRWFuvK2WTkUw,3.7,cafe,
Boulangerie bakery,3920 Factoria Boulevard Southeast,Bellevue,47.5750427,-122.1689235,ChIJ41G41KpukFQRl7sTlDJoxoU,3.3,cafe,
Starbucks,3720 128th Avenue Southeast,Bellevue,47.5773556,-122.1690091,ChIJzZpe1AFskFQR34wsg01NdVo,4.1,cafe,
Starbucks,3560 128th Avenue Southeast,Bellevue,47.5783088,-122.1674304,ChIJZUGn1QFskFQR5aGFkLMruE8,3.8,cafe,
Starbucks,6911 Coal Creek Parkway Southeast,Newcastle,47.5394114,-122.1674405,ChIJySQBzh5pkFQRdMRiMNK19Kc,4,cafe,
Signature Cafe,,Bellevue,47.539384,-122.1673654,ChIJK4JGzh5pkFQRVn09F3IJQfY,,cafe,
Starbucks,6977 Coal Creek Parkway Southeast,Newcastle,47.538199,-122.166524,ChIJIe8u7B5pkFQRvM6h0P8v_m0,4.2,cafe,
Starbucks,6940 Coal Creek Parkway Southeast,Newcastle,47.5388209,-122.1647989,ChIJ336dMx9pkFQRxln6UCCbUlQ,4,cafe,
McDonald's,13049 Southeast 69th Way,Newcastle,47.5372631,-122.1661045,ChIJb7JFYB5pkFQRcWtPWmEpS9Q,3.5,cafe,
Pot O' Gold Coffee Service,13205 Southeast 30th Street Suite 104,Bellevue,47.583311,-122.1639077,ChIJnzcMegNskFQRaWW3hxyIKcE,4.2,cafe,
Starbucks,1785 Northeast 44th Street,Renton,47.5320486,-122.1942674,ChIJF71UgqlpkFQRw_Tts3VP9rI,3.9,cafe,
McDonald's,1705 Northeast 44th Street,Renton,47.5319368,-122.1951731,ChIJv_AZDalpkFQRU3b_NVm-AFM,3.7,cafe,
Sister's Cafe,#160,Bellevue,47.5833883,-122.1541198,ChIJkUpAfB1skFQRYa30PyE761M,3.4,cafe,
Starbucks,8415 Southeast 68th Street #100,Mercer Island,47.541813,-122.2258719,ChIJI_kw4pZpkFQR4KsCZ3OdtqU,4.6,cafe,
Starbucks,8421 Southeast 68th Street,Mercer Island,47.5410641,-122.2260456,ChIJx6sv4pZpkFQRmweNbwQ_C1U,4,cafe,
Megan's Coffee Corner,15100 SE 38th St # 704,Bellevue,47.576325,-122.1393389,ChIJzYtTs7xukFQRv0dQiziT9nY,3.9,cafe,
Coffee,3000,Bellevue,47.5860485,-122.1499549,ChIJF06fVh5skFQRQRMqzlRiWaA,,cafe,
Starbucks,15100 Southeast 38th Street,Bellevue,47.5765672,-122.1374252,ChIJH8-tKqNukFQRCu0K3xVsInI,,cafe,
148th Ave Coffee Shop,2649 Landerholm Cir SE,Bellevue,47.5858152,-122.1437499,ChIJtQ_bBiBskFQRcEwU3WOZ-kM,3.8,cafe,
Dilettante Mocha Café,1450 114th Avenue Southeast #120,Bellevue,47.597717,-122.1878271,ChIJUaS2CnRskFQRgkVy8FFKcKE,4.3,cafe,
McDonald's,3239 156th Avenue Southeast,Bellevue,47.5812863,-122.1361831,ChIJuWCS6phukFQRZJmLepUP0PQ,3.3,cafe,
Sister's Deli,15355 Southeast 30th Place,Bellevue,47.583634,-122.1369843,ChIJe_cq1Z5ukFQRHckBugOlmHA,4.3,cafe,
Starbucks,3181 156th Avenue Southeast,Bellevue,47.5819186,-122.1349543,ChIJOU7hJ5lukFQRUAwRXMX6zUE,4.3,cafe,
Homegrown,3016 78th Avenue Southeast,Mercer Island,47.5833803,-122.2327786,ChIJXQ19vLlrkFQR3bh1Q1t_ENE,4.5,cafe,
Starbucks,7823 Southeast 28th Street,Mercer Island,47.584993,-122.232904,ChIJg-ZM1LtrkFQRb--GRoLbHxo,4,cafe,
Einstein Bros. Bagels,7808 Southeast 28th Street Ste 124,Mercer Island,47.5856969,-122.2330137,ChIJZR27fsISkFQRtjXJoKLXKjE,4.1,cafe,
McDonald's,2807 78th Avenue Southeast,Mercer Island,47.5854274,-122.2344795,ChIJFbVTzbtrkFQROfZSsR90x8s,3.5,cafe,
Ego Tea LLC,7803 78th Avenue Southeast # 404,Mercer Island,47.5864663,-122.2332937,ChIJX6BQu7trkFQRO0fsYMy8MN4,,cafe,
Espresso Time,1616 Northeast 30th Street,Renton,47.5186414,-122.1971248,ChIJAR24jk5okFQR9kjnF0lgwMc,5,cafe,
Tully's Coffee,7810 Southeast 27th Street,Mercer Island,47.5869293,-122.2329232,ChIJubFKlrtrkFQRnFNVAkCAFo0,4.3,cafe,
Starbucks,7695 Southeast 27th Street,Mercer Island,47.5863995,-122.2352581,ChIJbUlgU7prkFQRo7hPGdhAQPA,4.3,cafe,
Starbucks,1510 145th Place Southeast,Bellevue,47.596722,-122.148774,ChIJG5qinTxskFQRldsioHwLKSc,3.2,cafe,
Sano Cafe,7605 Southeast 27th Street suite 111,Mercer Island,47.586599,-122.2367514,ChIJpehoKLZrkFQRxBAuQgouhUo,4.5,cafe,
Starbucks,7620 SE 27th St,Mercer Island,47.5870629,-122.236964,ChIJP3EL8LprkFQRd1mIfW9AXLE,3.6,cafe,
kj’s cup of joe,6966 Coal Creek Parkway Southeast,Newcastle,47.55525,-122.1165991,ChIJde1aWtlukFQRjday4hwD9t0,,cafe,
Starbucks,4851 Lakemont Boulevard Southeast d,Bellevue,47.5585056,-122.1146481,ChIJKWPbrN1ukFQR4JtrDGlrQj0,4.3,cafe,
Shawn's Cafe & Bakery,7420 Southeast 24th Street,Mercer Island,47.5893276,-122.2394804,ChIJ5zZLIqVrkFQRDdpHFA_Nbvs,4.8,cafe,
Copper Kettle Coffee Bar,12001 Main St.,Bellevue,47.609197,-122.179566,ChIJ8b6MRWZskFQRjPmOk_37D3A,4.9,cafe,
Espresso Bar,100 Bellevue Way Southeast,Bellevue,47.609502,-122.2010301,ChIJLYuFMI9skFQR3g7QSsBsCUQ,4,cafe,
Bellden Cafe,10527 Main Street,Bellevue,47.610017,-122.199645,ChIJ56sNpH1skFQRa4jznGtK-WY,4.5,cafe,
H Mart,100 108th Avenue Northeast,Bellevue,47.6110677,-122.1958607,ChIJP4RnMn1skFQRXwDkMmnTpG4,4.2,cafe,
Starbucks,42 Bellevue Way Northeast,Bellevue,47.6106333,-122.2006543,ChIJvcRWkH1skFQR2JwOzGtyrq4,4,cafe,
FUPC Coffee,3811 Northeast 21st Street,Renton,47.509529,-122.16778,ChIJv4fQHWFokFQRMaBgzsfTgvk,5,cafe,
Fran's Chocolates - Bellevue,10036 Main Street,Bellevue,47.6103504,-122.2051091,ChIJESNTpoBskFQRXi3uhqpAJa8,4.7,cafe,
Third Culture Coffee,80 102nd Avenue Northeast,Bellevue,47.6108898,-122.2039491,ChIJh8pxUodskFQRsHwSCekCkgA,4.4,cafe,
T'Latte,37 103rd Avenue Northeast B,Bellevue,47.611049,-122.203061,ChIJWXi75H1skFQRRqxryQxa42U,4,cafe,
Starbucks,255 108th Avenue Northeast,Bellevue,47.6126219,-122.1967499,ChIJyUNJqmJskFQRMcUp_pvzLiw,4.1,cafe,
Fika House Kafé,298 106th Avenue Northeast,Bellevue,47.6127425,-122.1986127,ChIJqzkO74dskFQRggx6BZ6aKNk,4.2,cafe,
Café Pogacha,10885 Northeast 4th Street,Bellevue,47.6134732,-122.1949968,ChIJvzAJg2JskFQRcPIKoGkFbv8,4.1,cafe,
Starbucks,300 Bellevue Way Northeast,Bellevue,47.6130097,-122.2011809,ChIJvcRWkH1skFQROZxvXZmNeUA,2.9,cafe,
Caffe Ladro - Bellevue,333 108th Avenue Northeast,Bellevue,47.6136292,-122.1966111,ChIJZaBVEIhskFQRZjNqN8nvj0Q,4.1,cafe,
Drive Thru Boba,10435 Northeast 4th Street,Bellevue,47.6136214,-122.2010091,ChIJnytvtodskFQR88qj6boB8RI,4.2,cafe,
Starbucks,453 106th Avenue Northeast,Bellevue,47.6142616,-122.1991483,ChIJ9bOe3YhskFQRLgFo8n0PNnA,4.2,cafe,
Pho Cyclo Cafe,500 108th Avenue Northeast,Bellevue,47.6146778,-122.1961139,ChIJg9iXUYhskFQRKlNujB26FfI,4.1,cafe,
Capital One Café,400 Bellevue Way Northeast,Bellevue,47.6141192,-122.2012926,ChIJb4GNEYZskFQRE7VgD5cQya4,4,cafe,
Specialty's Cafe & Bakery,500 108th Avenue Northeast,Bellevue,47.6149831,-122.1956566,ChIJX3TR1X1skFQR06NfIeIvVKM,4,cafe,
Dote,500 Bellevue Way Northeast,Bellevue,47.6145581,-122.2009478,ChIJyVQ6MYZskFQRkE91ZUQyDIo,4.2,cafe,
